id,name,product_url,original_price,sale_price,image_url,source_page
165,"Antique Hand knotted 100% pure wool Persian Saroke design size 4'8""x6'5"" circa 1900s",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/antique-hand-knotted-100-pure-wool-persian-saroke-design-size-48x65-circa-1900s,"$3,500.00","$2,500.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/Screenshot_20230803_123447_Pixelcut.jpg,12
166,(SOLD) Decorative hand knottted antique art deco Chinese rug size 9'x12' circa 1930s vintage,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-hand-knottted-art-deco-chinese-rug-size-9x12-circa-1930s-vintage,"$5,900.00","$2,500.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/Screenshot_20230803_120236_Pixelcut.jpg,12
167,"Decorative 100% pure wool hand knotted Tribal antique Turkish design rug size 3'2""x6'3"" circa 1930s",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-100-pure-wool-hand-knotted-tribal-turkish-design-rug-size-32x63,"$1,590.00",$790.00,https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/Screenshot_20230729_193037_Pixelcut.jpg,12
168,(sold) Antique hand knotted authentic 100% pure wool Persian saruke mehajeran size 9x12ft circa 1900s,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/antique-hand-knotted-authentic-persian-saruke-mehajeran-size-9x12ft-circa-1900s,"$8,900.00","$5,800.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/Screenshot_20230729_193134_Pixelcut.jpg,12
169,Decorative hand knotted made of 100% wool and bamboo silk pile modern rug size 10x14ft new,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-hand-knotted-bamboo-silk-pile-modern-rug-size-10x14ft,"$6,900.00","$4,900.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/Screenshot_20230729_193341_Pixelcut.jpg,12
170,Decorative hand knotted modern design made of 100% bamboo silk pile size 9'x12' vintage,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-hand-knotted-modern-design-bamboo-silk-pile-size-9,"$6,900.00","$4,500.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/Screenshot_20230729_193302_Pixelcut.jpg,12
171,"Decorative 100% pure wool antique hand knotted authentic Persian Heriz design size 7'5""x10'9"" circa 1920s",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-100-pure-wool-antique-hand-knotted-authentic-persian-heriz-design-size-75x109-circa-1920s,"$8,500.00","$5,750.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/Screenshot_20230712_081247_Pixelcut.jpg,12
172,"Decorative hand knotted beautifull authentic antique Persian herize size 7ft 9"" by 10ft 9"" circa 1920s",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-hand-knotted-authentic-persian-herize-size-7ft-9-by-10ft-9-circa-1920s,"$9,500.00","$5,950.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/Screenshot_20230708_154524_Pixelcut.jpg,12
173,"Decorative hand knotted 100% soft wool pile Isfahan design size 8'9""x12ft 4"" vintage",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-hand-knotted-isfahan-design-size-9x12ft-vinta,"$6,500.00","$3,000.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/Screenshot_20230706_114716_Pixelcut.jpg,12
174,"Decorative 💯% wool pile American Karistan rug size 8ft2""×11ft7"" vintage",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/xn-decorative-hand-american-karistan-wool-pile-size-8ft211ft7-hse235003f,"$4,750.00","$1,425.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/Screenshot_20230705_110857_Pixelcut.jpg,12
175,Hand knotted decorative 100% pure wool very large family room Persian Tabriz design size 13'x19' circa 1970s,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/hand-knotted-decorative-100-pure-wool-persian-tabriz-design-size-13x19-circa-1970s,"$25,500.00","$16,900.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/Screenshot_20230621_144706_Pixelcut.jpg,12
176,"Hand knotted 100% pure wool authentic antique beautiful Navy blue Persian Saruke Mehajeran design size 10ft 10"" by 16ft 10"" circa 1900s",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/hand-knotted-100-pure-wool-authentic-antique-beautiful-navy-blue-persian-saruke-mehajeran-design-size-10ft-10-by-16ft-10-circa-1900s,"$18,500.00","$11,500.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/Screenshot_20230624_151423_Pixelcut.jpg,12
177,"Decorative 100% pure wool art deco Chinese rug ovel shape circa 1920s size 2'6""x4'3""",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-100-pure-wool-art-deco-chinese-rug-ovel-shape-circa-1920s-size-26x43,$875.00,$495.00,https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/Screenshot_20230612_091201_Pixelcut.jpg,12
178,Hand knotted very fine 100% pure wool Isfahan design rug size 9'x12' Vintage 225 kpsi,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/hand-knotted-very-fine-100-pure-wool-isfahan-design-rug-size-9x12-vintage,"$9,500.00","$4,500.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/Screenshot_20230609_122011_Pixelcut.jpg,12
179,"Decorative 100% pure wool hand knotted antique Afghan Turkman design size 4'2""x5'5"" circa 1900s",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-100-pure-wool-hand-knotted-antique-afghan-turkman-design-size-42x55-circa-1900s,"$1,400.00",$850.00,https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/Screenshot_20230609_105301_Pixelcut.jpg,12
180,"Beautiful hand-knotted authentic art deco Chinese design rug size 9'X11'8"" 100% pure wool pile circa 1920s",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/beautiful-hand-knotted-authentic-art-deco-chinese-design-rug-size-9x118-100-pure-wool-pile-circa-1920s,"$9,500.00","$6,500.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/Screenshot_20230608_110926_Pixelcut.jpg,13
181,"Hand Knotted authentic Persian Kerman design size 12x18' circa 1950s vintage must sale, best offer accepted on this rug",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/kerman,"$95,000.00","$2,850.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/Screenshot_20230530_114732_Pixelcut.jpg,13
182,"Hand knotted 100% pure wool Antique Persian saruke Farghan design size 12'2""x16'8"" circa 1880's",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/hand-knotted-100-pure-wool-antique-persian-saruke-farghan-design-size-122x168-circa-1880s,"$59,000.00","$42,500.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/Screenshot_20230525_105038_Pixelcut.jpg,13
183,"(SOLD) Antique Collectable Afghan Turkman 100% pure wool rug size 6'8""x10'8"" circa 1880s",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/antique-collectable-afghan-turkman-100-pure-wool-rug-size-68x108-circa-1880s,"$6,500.00","$3,900.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/Screenshot_20230524_111001_Pixelcut.jpg,13
184,Decorative 100% pure wool hand knotted Oushak design size 9'x12ft new Afghan transitional rug,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-100-pure-wool-hand-knotted-oushak-design-size-9x12ft--new-afghan-rug,"$6,900.00","$3,900.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/Screenshot_20230523_124219_Pixelcut.jpg,13
185,Decorative 100% pure wool hand knotted oushak design size 9'x12ft new afghan transitional rug,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-100-pure-wool-hand-knotted-oushak-design-size-9x12ft-new-afghan-rug,"$7,560.00","$4,180.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/Screenshot_20230523_123320_Pixelcut.jpg,13
186,Decorative hand knotted modern Oushak design 100% pure wool size 9x12ft soft brown New Afghan trnsitional rug,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-hand-knotted-modern-oushak-design-100-pure-wool-size-9x12ft-soft-brown-new-afghan,"$6,560.00","$3,980.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/Screenshot_20230523_122809_Pixelcut.jpg,13
187,(SOLD} Decorative hand knotted modern design 100% pure wool size 9x12ft soft blue New Afghan transitional rug,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-hand-knotted-modern-design-100-pure-wool-size-9x12ft-soft-blue-new-afghan-rug,"$7,100.00","$3,950.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/Screenshot_20230523_121108_Pixelcut.jpg,13
188,"Fine quality hand knotted authentic Persian Kermanshah size 10'9""x18'8"" in great condition circa 1930s",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/fine-quality-hand-knotted-authentic-persian-kermanshah-size-109x188-in-great-condition-circa-1930s,"$12,500.00","$7,900.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/Screenshot_20230520_095813_Pixelcut.jpg,13
189,"Decorative handwoven 100% pure wool needle work Iraqi tribal design size 4'10""×9'",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/xn-decorative-handwoven-iraqi-tribal-design-size-4109-y4d,"$1,900.00",$950.00,https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/Screenshot_20230518_104049_Pixelcut-d518e65.jpg,13
190,"(sold) Decorative 100% pure wool handwoven antique Iraqi tribal design size 5'5""x7'5"" one of its kind",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-100-pure-wool-handwoven-antique-iraqi-tribal-design-size-55x75,"$1,900.00",$950.00,https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/Screenshot_20230518_104144_Pixelcut-de3cdad.jpg,13
191,"(Sold) Decorative 100% pure wool hand knotted oushak angora design size 6'3""x9' new",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-100-pure-wool-hand-knotted-oushak-angora-design-size-63x9-new,"$4,050.00","$2,200.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230509_120407.jpg,13
192,"Decorative 100% pure soft wool hand knotted oushak angora design size 6'2""x9' new",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-100-pure-soft-wool-hand-knotted-oushak-angora-design-size-62x9-new,"$4,050.00","$2,200.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230509_115455.jpg,13
193,"Decorative 100% pure wool hand knotted oushak angora design size 5'1""x6'9"" new",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-100-pure-wool-hand-knotted-oushak-angora-design-size-51x69-new,"$2,800.00","$1,400.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230509_114922-ee4198e.jpg,13
194,"Decorative 100% pure wool handwoven oushak Angora design size 5'2""x6'10""new",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-100-pure-wool-handwoven-oushak-angora-design-size-52x610new,"$2,800.00","$1,400.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230509_114659.jpg,13
195,"Decorative 100% pure wool hand knotted oushak design rug size 5'3""x7' new",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-100-pure-wool-hand-knotted-oushak-design-rug-size-53x7-new,"$2,782.00","$1,400.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230509_113807-ea19322.jpg,14
196,"Decorative hand knottted 100% pure soft wool Turkish oushak design rug size 6'x9'5"" new",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-hand-knottted-100-pure-soft-wool-turkish-oushak-design-rug-size-53x7-new,"$4,275.00","$2,280.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230509_114341.jpg,14
197,"Decorative 100% pure soft wool hand knotted Turkish oushak design size 5'x6'9"" new",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-100-pure-soft-wool-hand-knotted-turkish-oushak-design-size-5x69-new,"$2,625.00","$1,400.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230509_113316-4f54598.jpg,14
198,"Decorative hand knottted kazakh design 100% wool pile rug size 4'9""x6'5"" new",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-hand-knottted-kazakh-design-100-wool-pile-rug-size-49x65-new,"$2,388.00","$1,200.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230509_112003.jpg,14
199,"Decorative hand knottted art deco modern design rug 100% silk and wool pile cotton foundation size 8'x10'2"" new",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-hand-knottted-art-deco-modern-design-rug-100-silk-and-wool-pile-cotton-foundation-size-8x102-new,"$5,900.00","$3,790.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230509_110953.jpg,14
200,"Decorative hand knotted modern kazakh design 100% pure wool rug size 6'3""x8'8""",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-hand-knotted-modern-kazakh-design-100-pure-wool-rug-size-63x88,"$4,050.00","$2,190.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230509_110126.jpg,14
201,Decorative 100% pure wool hand knotted herize design rug size 6ft by 9ft new 100% pure wool pile and cotton foundation,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-100-pure-wool-hand-knotted-herize-design-rug-size-8ft-by-10ft-3-new,"$3,900.00","$2,430.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230509_105655.jpg,14
202,Decorative Hand knotted 100% pure wool Turkish Herike design size 8ft by 12ft circa 1950s,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/hand-knotted-100-pure-wool-turkish-herike-design-size-8ft-by-12ft-circa-1950s,"$9,500.00","$6,500.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/Screenshot_20230521_071155_Pixelcut.jpg,14
203,"Hand knotted vintage 100% pure wool Persian Tabriz design size 9'7""x12'5"" circa 1950s",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/hand-knotted-vintage-100-pure-wool-persian-tabriz-design-size-97x125-circa-1950s,"$5,900.00","$2,900.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230415_122955.jpg,14
204,"Antique decorative hand knottted art deco Chinese wall hanging rug size 1'8""x1' vintage",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-hand-knottted-art-deco-chinese-wall-hanging-rug-size-18x1-vintage,$495.00,$135.00,https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230415_100022.jpg,14
205,"Hand knotted in India made of 100% pure wool Lahore design size 6'x9'3"" circa 1970s",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/hand-knotted-100-pure-wool-lahore-design-size-6x93-circa-1970s,"$2,900.00","$1,275.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230413_103457.jpg,14
206,"Antique beautiful hand knotted north west Persian design Rug Size 3'4""x9'3"" circa 1920s",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/antique-beautiful-hand-knotted-north-west-persian-design-rug-size-34x93-circa-1920s,"$2,900.00","$1,490.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230413_102348.jpg,14
207,Decorative hand knottted soft colored 100% wool pile transitional Afghan rug size 9'x12' new,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-hand-knottted-soft-colored-100-wool-pile-rug-size-9x12-new,"$4,900.00","$3,700.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230412_123446.jpg,14
208,"Decorative 100% pure wool handwoven Indian Agra design size 6'2""x9'2"" vintage in great condition",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-100-pure-wool-handwoven-indian-agra-design-size-62x92-vintage-in-great-condition,"$3,900.00","$1,800.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230408_124905.jpg,14
209,"Hand knotted 100% pure wool Persian Ardabile design size 7'x11'4"" circa 1950s in great condition (BIG SAVING on this rug)",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/hand-knotted-100-pure-wool-persian-ardabile-design-size-7x114-circa-1950s-in-great-condition,"$4,500.00","$1,900.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230407_133801.jpg,14
210,"Hand knotted 100% pure wool Persian Tabriz design size 9'3""x11'3"" circa 1950s vintage",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/hand-knotted-100-pure-wool-persian-tabriz-design-size-93x113-circa-1950s-vintage,"$6,500.00","$3,900.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230406_130904.jpg,15
211,"Hand knotted authentic Persian Tabriz design rug circa 1940s size 9'7""x12'7"" Vintage",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/hand-knotted-authentic-persian-tabriz-design-rug-circa-1940s-size-97x127-vintage,"$7,500.00","$4,900.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230406_121358-2408750.jpg,15
212,"(SOLD) Decorative fine quality 100% pure wool hand knotted Mamluke design size 10'x14'3"" new",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-fine-quality-100-pure-wool-hand-knotted-mamluke-design-size-10x143-new,"$10,500.00","$7,350.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230406_104801.jpg,15
213,"Decorative handwoven 100% wool suzani needlepoint rug size 10'10""x16' vintage best offer accepted",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-handwoven-100-wool-suzani-needlepoint-rug-size-1010x16-vintage-best-offer-accepted,"$7,500.00","$2,250.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230401_143641.jpg,15
214,"(Sold) Hand knotted 100% pure wool Persian Bijar design size 8'8""x11'8"" circa 1970s vintage best offer accepted",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/hand-knotted-100-pure-wool-persian-bijar-design-size-88x118-circa-1970s-vintage-best-offer-accepted,"$4,900.00","$1,200.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230401_131306.jpg,15
215,"Decorative hand knottted art deco Chinese rug size 9'x12' vintage best offer acceptednote: rug have few small stains, selling as its.",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-hand-knottted-art-deco-chinese-rug-size-9x12-vintage-best-offer-accepted,"$4,500.00","$1,350.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230331_160554.jpg,15
216,Decorative hand knottted art deco Chinese rug size 9'x12' vintage best offer accepted circa 1970s,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-hand-knottted-art-deco-chinese-rug-size-9x12-vintage-best-offer-accepted-circa-1970s,"$4,500.00","$1,500.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230331_141309.jpg,15
217,"Decorative 100% wool pile toffeted rug vintage size 8'2""x11' best offfer accepted",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-100-wool-pile-toffeted-rug-vintage-size-82x11-best-offfer-accepted,"$2,500.00",$750.00,https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230331_122418.jpg,15
218,"Decorative 100% pure wool hand knotted Turkish tribal design size 4'1""x7'5"" vintage",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-100-pure-wool-hand-knotted-turkish-tribal-design-size-41x75-vintage,"$1,200.00",$360.00,https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230331_120143.jpg,15
219,"Decorative 100% pure wool hand knotted Turkish tirbal design size 4'4""x7' vintage",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-100-pure-wool-hand-knotted-turkish-tirbal-design-size-44x7-vintage,"$1,200.00",$360.00,https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230331_115621.jpg,15
220,"Decorative 100% pure wool hand knottted Modern design size 1ft 8"" x 9ft 4"" fragment",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-100-pure-wool-hand-knottted-modern-design-size-1ft-8-x-9ft-4-fragment,"$1,200.00",$360.00,https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230331_110902.jpg,15
221,"Antique hand knotted Turkish Oushak fragment size 3'6""x9'10"" circa 1930s",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/antique-hand-knotted-turkish-oushak-fragment-size-36x910-circa-1930s,"$1,200.00",$450.00,https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230324_105902-a2b151f.jpg,15
222,"Decorative hand knotted 100% pure wool Afghan Kazakh design size 4'x6'2"" new",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-hand-knotted-100-pure-wool-afghan-kazakh-design-size-4x62-new,"$1,450.00",$690.00,https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230324_104520.jpg,15
223,Machine made karistan rug size 4'x6' vintage rug,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/machine-made-karistan-rug-size-4x6-vintage-rug,$390.00,$90.00,https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230323_152614.jpg,15
224,"Decorative handwoven modern design reversible kilim runner size 2'6""x8' new",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-handwoven-modern-design-reversible-kilim-runner-size-26x8-new,$690.00,$207.00,https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230323_152122.jpg,15
225,"Decorative hand knotted 100% pure wool modern design size 5'7""x7'8"" new",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-hand-knotted-100-pure-wool-modern-design-size-57x78-new,"$1,890.00",$900.00,https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230323_140343.jpg,16
226,"Decorative 100% pure soft wool hand knotted rare design round rug size 5'9""x5'9"" circa 1950s",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-100-pure-soft-wool-hand-knotted-rare-design-round-rug-size-59x59-circa-1950s,"$1,800.00",$900.00,https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230323_134824.jpg,16
227,Hand knotted 100% pure wool pile vintage Turkish sivas design size 4'x6' circa 1970s,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/hand-knotted-100-pure-wool-pile-vintage-turkish-sivas-design-size-4x6-circa-1970s,"$1,500.00",$650.00,https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230323_134049.jpg,16
228,Decorative 100% pure wool handwoven Turkish anatolien tribal design size 4'x6' circa 1960s,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-100-pure-wool-handwoven-turkish-anatolien-tribal-design-size-4x6-circa-1960s,"$1,290.00",$650.00,https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230323_133808.jpg,16
229,"Hand knotted 100% pure wool vintage turkish sivas design size 4'x6'2"" circa 1970s",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/hand-knotted-100-pure-wool-vintage-turkish-sivas-design-size-4x62-circa-1970s,"$1,500.00",$450.00,https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230323_123631.jpg,16
230,"Decorative hand knotted antique art deco nickle Chinese rug circa 1920s size 4'x6'8""",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-hand-knotted-antique-art-deco-nickle-chinese-rug-circa-1920s-size-4x68,"$2,750.00","$1,250.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230323_122237.jpg,16
231,"Beautiful handwoven authentic Persian Tribal design runner size 3'9""x9' 100% pure wool pile circa 1960s",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/beautiful-handwoven-authentic-persian-tribal-design-runner-size-39x9-100-pure-wool-pile-circa-1960s,"$2,250.00","$1,250.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230322_141713.jpg,16
232,"(SOLD) High quality hand knotted 100% pure pile Kashmiri silk rug circa 1970s size 4'1""x6'6""",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/high-quality-hand-knotted-100-pure-pile-kashmiri-silk-rug-circa-1970s-size-41x66,"$3,500.00","$2,000.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230322_135101.jpg,16
233,"Decorative hand knotted art deco nickle Chinese rug circa 1930s size 4'1""x6'8""",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-hand-knotted-art-deco-nickle-chinese-rug-circa-1930s-size-41x68,"$2,700.00","$1,190.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20230322_123951.jpg,16
